tag,site,header,date,views,link,text,cleaned_headers,cleaned_text,vectorized_headers,vectorized_text
business,kommersant,ФАС не зафиксировала ажиотажа и роста цен на топливо в Крыму,2022-10-08,,https://www.kommersant.ru/doc/5606265,"Федеральная антимонопольная служба (ФАС) РФ поручила крымскому подразделению усилить контроль за ценами на нефтепродукты. Пока служба не зафиксировала роста цен. «Ажиотажный спрос после обеда не наблюдался, запасов нефтепродуктов достаточно для удовлетворения спроса»,— говорится в сообщении ФАС. Территориальному подразделению поручено оперативно принимать меры при выявлении роста цен.В Крыму утром на фоне взрыва на Крымском мосту образовались очереди на заправках. В Минэнерго утверждают, что на данный момент Крым полностью обеспечен автомобильным топливом. Запасов бензина и дизельного топлива на полуострове сейчас хватает минимум на 15 дней, идет работа по обеспечению продолжения подвоза.   Подробнее о взрыве — в публикации «Ъ» «Крымский мост перекрыли террористы».",фас зафиксировать ажиотаж рост цена топливо крым,федеральный антимонопольный служба   фас   рф поручать крымский подразделение усиливать контроль цена нефтепродукт   пока служба зафиксировать рост цена    ажиотажный спрос обед наблюдаться   запас нефтепродукт достаточно удовлетворение спрос   говориться сообщение фас   территориальный подразделение поручать оперативно принимать мера выявление рост цена  крым утро фон взрыв крымский мост образовываться очередь заправка   минэнерго утверждать   данный момент крым полностью обеспечивать автомобильный топливо   запас бензин дизельный топливо полуостров хватать минимум  день   идти работа обеспечение продолжение подвоз     подробно взрыв    публикация   ъ   крымский мост перекрывать террорист,"[-0.00314173 -0.00636885 -0.00142931 -0.00259375  0.03994151 -0.01393528
 -0.02241348 -0.02865449 -0.01745106  0.00199161  0.00254554  0.01145786
 -0.01700433 -0.03039014 -0.02954104 -0.00265459  0.04195092  0.01454126
 -0.0154333  -0.02916882 -0.03867751 -0.00096536 -0.03319732  0.01644797
  0.03504382  0.00941759  0.01534942 -0.04207914 -0.02132407  0.00950243
 -0.0260705   0.01182241  0.00582779  0.02446997  0.02350229 -0.00856549
 -0.00864025 -0.03149872  0.03931896  0.01792067  0.04176114  0.03299543
 -0.01238077  0.0033245  -0.00970856 -0.03078907  0.01392257 -0.00464722
 -0.04905567 -0.0147742  -0.06856577  0.00121008  0.0076924   0.00040678
  0.00555856 -0.02311163  0.01914784  0.00352624  0.00285727  0.00784628
  0.04148153  0.00410611 -0.00631025 -0.00898489  0.04816465 -0.0162286
  0.04696474 -0.00285498  0.01844159 -0.02115148  0.00347711  0.0342044
 -0.00793806 -0.04032588  0.0012737  -0.05219865  0.04634456  0.05005216
  0.01534549 -0.03346777 -0.02601775 -0.04826202  0.01754724  0.01235693
 -0.03634372  0.00913557  0.04947743 -0.0272295   0.00073811 -0.03210521
  0.03049297  0.01322412 -0.00683319  0.00652749 -0.01602067 -0.04314632
  0.01084201  0.01326884 -0.02575331  0.00244117  0.07616665  0.03325144
 -0.00347442 -0.00033575 -0.04081573 -0.01482303 -0.00304447 -0.03772656
 -0.03217376 -0.00686464 -0.03759805  0.05410248 -0.01156867  0.01133424
  0.03561786  0.01900395 -0.00219127  0.00875216  0.06914072 -0.02021359
  0.01775741 -0.0437089  -0.02181467 -0.05856908  0.01458311 -0.01946264
  0.0032443  -0.04493206  0.00682392 -0.00407982 -0.02923975 -0.00185325
  0.00970792  0.00437741 -0.01745538 -0.02252798  0.04580434  0.00290884
  0.00909685 -0.04174168 -0.04129732  0.00132862  0.00176715 -0.01898525
 -0.03805815  0.01216433  0.0559884   0.01386262 -0.00749074  0.04110245
 -0.00117424 -0.07243051 -0.03869898  0.02786646 -0.01300218  0.03826379
  0.00462813  0.01593671 -0.01423196 -0.01492993  0.02328767 -0.03219578
  0.01084862  0.06078229 -0.00893242  0.00559284  0.01123299 -0.04346191
  0.01423779  0.01038477 -0.03623752  0.00424703 -0.03528475 -0.04750035
 -0.02273029 -0.00657231 -0.04131516 -0.03056421  0.02267165  0.01102688
  0.02057092  0.01730196  0.01202253 -0.00062838 -0.04276316  0.01302923
  0.00285926  0.01368249 -0.01570064  0.01469568  0.01603949 -0.00172858
 -0.00701709 -0.00343998 -0.00416995  0.02571664 -0.00735741 -0.00046019
  0.00265144 -0.00524879  0.02990661 -0.03092033  0.01520031 -0.01172414
 -0.01897099  0.00733894 -0.04156266 -0.03996332 -0.00480576 -0.00796823
 -0.01391404  0.01494374 -0.0242852   0.00552842  0.0054419   0.00665304
 -0.00131271  0.0079406  -0.02814802  0.03239264  0.04101764  0.00424076
  0.00233208 -0.01352283 -0.05171848  0.02026192 -0.00490041 -0.00344646
  0.00193651  0.05064932 -0.02455669  0.03686406  0.03644677 -0.01685542
  0.0230634   0.00172565 -0.01009555  0.02625467  0.00381806  0.00410046
  0.01006176  0.00732718 -0.01371261 -0.03850211  0.0067676  -0.01559007
  0.02133747  0.03731755 -0.02797871 -0.0292557   0.02137147 -0.00326107
 -0.00460697 -0.0008368   0.01741564 -0.04276772  0.00878259  0.01166919
 -0.00074412  0.00215891  0.02326853 -0.0009228  -0.00461742  0.01812582
 -0.02128906 -0.02408115  0.04904642 -0.04726646 -0.02336271  0.0125916
  0.0047808  -0.03246185  0.04016565 -0.02777055 -0.00375881  0.03234598
  0.00985947  0.01046616  0.01418516  0.01070803  0.01153404  0.01286915
 -0.04768452  0.01593358 -0.0189671   0.01836227 -0.01916226 -0.00272779
 -0.01847301 -0.01430444 -0.02289076  0.0166837  -0.01662846 -0.03577547
  0.01998914  0.01071715 -0.0122462  -0.01266466 -0.01537958  0.04857419
 -0.02291249 -0.00078216  0.0435597   0.00564355 -0.02359374  0.00333929
 -0.01289976 -0.02640275  0.0083456   0.00689965 -0.00212883 -0.00874939
 -0.00045153 -0.02249795  0.01452861  0.0248267   0.00852425  0.01862555
 -0.01417934 -0.04146329 -0.03252525 -0.02473279 -0.012188    0.02288614
  0.02538044  0.05228223  0.0075177  -0.03296667 -0.01737648  0.00535325
 -0.00233759 -0.00968434 -0.02707714  0.05995348 -0.00518356  0.03799308
 -0.01149698 -0.00220118 -0.0163577   0.01431067  0.01062529  0.00670589
  0.02198925  0.01752348 -0.0258393  -0.03185021  0.00815543  0.02784422
 -0.02982557 -0.02007329 -0.0326151   0.00326181 -0.01502953 -0.02726687
  0.01742531 -0.02601486 -0.01709785  0.01487422  0.03734202  0.00310943
 -0.00188518  0.05670758  0.01920991  0.02169458 -0.00177047  0.04364373
  0.03684212 -0.02207282 -0.00570621 -0.01859147  0.00237313  0.00178886
  0.01461821 -0.01824661  0.01088708 -0.00045574 -0.02032234 -0.0192454
  0.02084475 -0.02255924  0.01555856 -0.02131817 -0.01599869  0.01895326
 -0.00477871 -0.00697406 -0.01334578 -0.03210649  0.02888901  0.0164053
 -0.01017212 -0.00538966  0.01680292  0.00371619  0.01332017  0.0606328
  0.00576479  0.00632789 -0.01544956 -0.01998869  0.05703303  0.01260484
 -0.00078528  0.00853967  0.00135905  0.01478519  0.0296998  -0.01818466
  0.02918815 -0.0424493   0.01484518  0.01968813  0.02359888  0.00094241
 -0.00210828 -0.00221196 -0.01120573 -0.03499183 -0.02312464  0.05656848
 -0.0368357  -0.01630565  0.03179203  0.00389525 -0.0254237   0.01913212
 -0.04322679 -0.02620735 -0.02038682  0.00202165 -0.01656906 -0.01092053
 -0.00777873  0.00636854 -0.01510163 -0.00958013 -0.04017459  0.03815469
 -0.00137907  0.03697926  0.00760339  0.03652284  0.04733551  0.00738134
 -0.00664366  0.0058814   0.04470215  0.01075627 -0.00441333  0.02249019
 -0.03569113 -0.00744118  0.01531393  0.00256723 -0.02969286 -0.0095229
 -0.05710854  0.02738455  0.00254071  0.00911965  0.00294599  0.0143189
  0.00859968  0.00035064  0.01557785  0.04089173 -0.01167768  0.00059951
  0.02412919 -0.06738542 -0.02241542  0.04112418 -0.04735112  0.03376721
  0.02255646  0.01365981  0.0131324   0.00262161  0.00947456  0.01608474
  0.0175096  -0.00017202 -0.03379822 -0.0155517   0.04947428  0.02425466
 -0.01357802  0.0302922   0.01413771  0.01399731 -0.00529902  0.01193113
  0.03679698  0.01297146  0.02617103 -0.06027354  0.00264636 -0.03664791
  0.00544846 -0.03149927  0.00399435  0.02360529 -0.02099269  0.00087878
  0.02647073  0.00256544 -0.01263017 -0.01713379 -0.00420923 -0.04455841
  0.02570404  0.03389706]","[ 3.52182947e-02  7.45145231e-03  3.70866992e-02  4.23411243e-02
  5.42592928e-02  9.20821261e-03 -1.59678999e-02  4.96256445e-03
  2.04115547e-02  3.97068597e-02  3.08724716e-02 -2.56165285e-02
  4.09874832e-03  6.17781049e-03 -3.09904628e-02  2.57821716e-02
  4.10837717e-02  7.57838786e-03 -2.27818894e-03  2.19129641e-02
 -1.11066820e-02  2.22373158e-02  4.81874030e-03  3.08357310e-02
  2.84280851e-02  8.17242917e-03  9.38800257e-03 -5.78845106e-02
  1.05155241e-02 -1.28841959e-04  2.29944661e-02  2.64955219e-02
 -4.88551036e-02  2.32576765e-02 -2.35838490e-03 -3.61687355e-02
  1.26268724e-02  7.92691670e-03 -5.63622825e-03  2.57413760e-02
  3.83601412e-02  8.05094745e-03 -1.87233314e-02  1.76488142e-03
 -1.04447603e-02  1.03288013e-02 -2.27106991e-03  2.72440426e-02
 -6.05878141e-03  2.01564562e-02 -7.97836483e-02 -1.08444914e-02
 -1.41258528e-02  6.41678497e-02 -6.50780275e-05  2.15793103e-02
  1.89393982e-02 -6.94960263e-03 -2.23240652e-03 -4.37708077e-04
  5.04237264e-02  4.88064298e-03  1.30893122e-02  1.44952454e-03
  4.34715711e-02  3.86807648e-03  6.58188462e-02  3.53418663e-02
  4.79243100e-02 -4.67721298e-02 -4.74108569e-02  6.93353415e-02
  2.55822130e-02 -3.57389115e-02  2.47865189e-02 -6.96654245e-02
  3.88138294e-02 -4.89140395e-03  2.05606315e-02 -1.79579519e-02
 -3.59948575e-02 -3.90167572e-02  3.98514867e-02 -4.57645543e-02
 -3.32828239e-02  1.31391678e-02  1.04143828e-01 -3.48603874e-02
  4.23905849e-02 -2.08395328e-02  1.01430155e-02 -1.15478029e-02
  6.63563386e-02  5.32218292e-02 -1.40641779e-02  1.77176800e-02
  2.46465281e-02  8.64318907e-02  3.64787914e-02 -2.77278926e-02
  8.74785259e-02 -2.43309066e-02 -6.83942586e-02  6.50159921e-03
 -4.78986613e-02 -1.81503687e-02 -3.58410589e-02 -4.70199361e-02
 -4.75643724e-02  3.67862172e-02 -7.95290694e-02 -4.73494679e-02
  3.64583405e-03 -1.67841334e-02 -6.15912816e-03  9.99656599e-03
 -1.40646063e-02  4.32113819e-02  5.77639509e-03 -1.45900864e-02
  1.28586078e-02 -4.37537022e-02 -3.10197733e-02 -7.46945888e-02
  3.06361355e-02 -2.66406909e-02  7.20984593e-04  7.92543963e-03
  5.93553018e-03 -4.87165079e-02 -3.98734994e-02 -3.99402529e-02
 -3.73307504e-02 -9.31940740e-04  1.53483888e-02 -5.16040213e-02
  2.63989381e-02 -4.58791517e-02  2.58455817e-02 -2.40202378e-02
 -5.53478561e-02  3.77338827e-02  4.22967486e-02 -4.97799441e-02
 -3.10463496e-02 -3.16543765e-02  5.29851094e-02  5.04405648e-02
 -5.71306124e-02  3.40640843e-02 -4.66245152e-02 -5.05243428e-02
 -9.26897489e-03  2.81552617e-02  9.41347040e-04 -2.45606247e-02
 -1.38860215e-02 -1.62710529e-02  7.65005033e-03 -3.31932865e-02
  3.03345844e-02  8.95670243e-03 -2.79609952e-02  6.10003062e-02
 -1.97626613e-02 -1.56823557e-03  5.13794050e-02  9.24339518e-03
 -1.08543430e-02 -3.34766768e-02  1.42623838e-02 -9.87291522e-03
 -5.67599246e-03 -5.96701913e-02 -4.77409922e-02 -2.35862099e-02
 -3.36449360e-03 -6.60957024e-02  3.03094350e-02 -6.78481907e-03
 -3.40593532e-02 -1.74645446e-02  1.74364001e-02 -1.25434808e-02
 -4.05582115e-02 -4.85937074e-02  1.97399519e-02 -5.59399417e-03
  4.48449887e-03 -3.08223441e-03  1.08480742e-02  2.68065780e-02
  4.09106985e-02 -7.40611851e-02  5.56904003e-02  3.86760086e-02
 -6.64612837e-03 -4.74123564e-03 -3.27910408e-02 -3.52785364e-02
  2.19962001e-02 -7.47065693e-02  3.44816633e-02 -5.69480099e-02
 -1.50846341e-03  1.48277562e-02 -1.52496407e-02 -1.44409211e-02
 -2.96220230e-03 -5.42516913e-03 -3.39990482e-02  6.01533279e-02
 -6.27459958e-02  4.12661210e-02 -1.78710539e-02  1.67287961e-02
 -9.01358947e-03  2.08151005e-02 -2.62275580e-02  2.19393335e-02
  7.60466829e-02  9.33607202e-03 -3.95905562e-02 -9.01475828e-03
 -7.39566460e-02  4.13078777e-02 -1.15558971e-02  3.80948037e-02
  2.11373381e-02  4.76840623e-02 -5.87257603e-03 -5.28922155e-02
  3.86329181e-02 -4.04808261e-02  1.17531251e-02  2.77173854e-02
 -2.67224275e-02  2.28646994e-02 -2.28883773e-02  3.63131985e-02
 -9.22344346e-03  1.29065923e-02 -1.84679148e-03 -2.68398281e-02
 -5.31233335e-03 -1.12981657e-02  2.97409762e-02  6.37419000e-02
 -3.13893668e-02 -4.52725962e-02 -7.77108548e-03 -9.77745932e-03
 -3.22705172e-02 -4.23505828e-02  2.38297135e-02 -2.50472333e-02
  4.37657870e-02 -1.15237720e-02  1.33114988e-02 -4.15059477e-02
  3.73898931e-02 -1.07132141e-02  4.32928763e-02  1.09795425e-02
 -3.05732992e-02  9.34422482e-03  4.84700911e-02 -9.09233391e-02
  5.23408279e-02 -8.55868682e-03  1.70465205e-02  1.82006638e-02
  7.03210831e-02 -1.07862391e-02  9.45217814e-03  7.42208585e-02
  1.69210378e-02 -3.41112539e-02  8.74103699e-03 -2.85570081e-02
  2.34529562e-03  9.37258080e-03 -5.40918224e-02 -3.36127430e-02
  3.72166783e-02 -2.66932193e-02 -4.94332649e-02 -4.44783382e-02
 -1.22163643e-03 -3.90937105e-02 -8.33503250e-03 -2.57514361e-02
  4.13939618e-02 -4.56604585e-02 -4.12795842e-02  2.38770973e-02
 -8.24510772e-03  9.51203518e-03 -2.80083641e-02 -1.90175343e-02
  7.99408276e-03 -8.12369362e-02  4.55708383e-03  3.11259665e-02
  3.31448391e-05 -1.42330965e-02  1.96948312e-02 -1.63668673e-02
  5.20295417e-03 -1.00778351e-02  3.50981504e-02 -1.01662865e-02
  1.70516241e-02  2.54757926e-02 -3.21041420e-02  1.90715231e-02
  4.24703285e-02  2.37335302e-02 -2.89694164e-02 -5.75670265e-02
 -3.66850011e-02  2.40037609e-02 -5.97317740e-02 -3.67722809e-02
 -2.47493722e-02 -1.37300743e-02 -2.24561859e-02 -3.87338251e-02
 -2.29580961e-02 -5.74337272e-03 -3.80836949e-02 -7.80593138e-03
  1.68144703e-04  6.84394762e-02 -5.41521385e-02 -8.88737570e-03
 -4.81643118e-02 -3.12314723e-02 -1.43113416e-02  2.33775694e-02
  7.98318349e-03 -1.38688684e-02  4.41033095e-02  1.29640577e-02
 -5.24818385e-03 -4.78576906e-02  3.04410122e-02 -9.97268013e-04
 -5.53388633e-02 -4.03220057e-02 -8.05746987e-02  1.99918915e-02
 -4.81844246e-02 -4.12007002e-03  2.32507847e-02 -3.51944864e-02
 -5.18024852e-03  5.80895320e-03  5.14554568e-02  3.58598051e-03
 -8.19726009e-03  5.18340170e-02 -1.31830014e-02  4.67263460e-02
 -4.62540016e-02  1.61451250e-02  2.24160254e-02  1.09141041e-02
  2.60261297e-02 -5.90241179e-02  4.32310533e-03 -2.41073240e-02
 -2.15669833e-02  3.40745337e-02 -4.26605269e-02  4.36952338e-02
  3.13846618e-02  9.00328066e-03  6.30195960e-02 -4.39224765e-02
  4.76535745e-02 -5.54782376e-02 -4.10405286e-02 -4.57727313e-02
 -1.42019624e-02  2.70418376e-02 -4.31511216e-02  4.87385085e-03
  5.86242005e-02  5.96774789e-03 -8.98362603e-04  2.56949011e-02
  9.37072709e-02 -3.12437844e-02  3.21558341e-02  5.33474311e-02
 -1.96525920e-02 -2.79539153e-02 -6.16860837e-02 -1.53444642e-02
  4.14710827e-02 -1.85724553e-02 -2.61336789e-02  1.39402039e-02
 -6.54864823e-03 -9.75687697e-04  2.39119772e-02  5.89017523e-03
  5.52540161e-02 -8.95455256e-02  4.72128280e-02  1.87344551e-02
  1.45600885e-02  3.73943746e-02  5.03951609e-02 -3.87320817e-02
  8.35247524e-03 -3.19153257e-02 -1.67145475e-03  7.22336918e-02
 -8.98114312e-03 -1.99936777e-02  4.65646163e-02 -3.37957591e-03
 -4.19317931e-02  1.97902834e-03 -1.74679626e-02 -2.52328906e-02
  1.10445190e-02  2.03034468e-02  1.02529451e-02 -2.95182280e-02
 -2.64545586e-02  4.28138822e-02 -6.12521954e-02  3.20795998e-02
 -1.33841466e-02  2.67186966e-02  2.28285473e-02  6.44343644e-02
  7.15947747e-02 -6.86724782e-02  2.73328219e-02  5.80845103e-02
  2.33898684e-03 -5.84044419e-02  5.24905808e-02  8.84165838e-02
  4.16306816e-02  3.77573632e-02  7.47789675e-03 -3.56189162e-02
  2.12791953e-02 -6.38720915e-02 -1.76048633e-02 -5.73998913e-02
 -8.43666345e-02  4.39112596e-02  3.13936807e-02  3.37392539e-02
 -3.71194929e-02  2.63757771e-03  4.82926890e-02  1.51592437e-02
  1.13091553e-02 -4.58751060e-03 -3.07296030e-03 -1.71449836e-02
 -2.07314342e-02 -9.20656621e-02  7.48223066e-03  1.96656547e-02
 -6.05340637e-02  3.16317193e-02  4.79284599e-02  5.44552505e-03
 -1.60800256e-02  5.84367372e-04 -3.46416142e-03 -2.25048326e-02
 -1.41956331e-02 -2.82719848e-03  5.41251488e-02  4.25611027e-02
  6.20933995e-02 -3.81084136e-03  2.18110252e-02  1.04347803e-01
 -1.82503201e-02  3.67973535e-03 -3.58666442e-02  1.05855959e-02
  3.91651765e-02  2.02908413e-03  4.64126840e-02 -2.36649476e-02
 -6.00573532e-02 -5.76982126e-02  4.09826636e-03 -2.42800713e-02
 -2.17761733e-02 -1.23154828e-02 -1.06773786e-02  5.28643951e-02
  8.33004806e-03 -2.89394055e-04 -7.27346987e-02  4.81441058e-03
 -5.18656522e-02 -1.13302972e-02 -1.25453854e-02  2.33339239e-02]"
